id,name,address,distance,lng,lat,delivery_fee,min_order_amount,open_time_description,review_avg,categories
1192,현대식당,서울 강동구 천호동 450-40 천호고시원 103호,2000,127.13099389803,37.5377044735827,0,0,08:30 - 20:30,4.4,"['한식', '일식돈까스']"
1201,종가집할매보쌈족발,서울 도봉구 쌍문3동 342-3,2000,127.02727737678,37.6488272244869,0,0,11:00 - 00:50,3.9,"['야식', '족발보쌈']"
1233,가츠,서울 강서구 내발산동  657번지 우장산힐스테이트 상가 B101호,2000,126.840271835388,37.5555572307167,0,0,요기요 서비스 준비중,4.4,"['치킨', '한식', '1인분주문', '일식돈까스']"
1259,김준현의 피자헤븐-용산점,서울 용산구 문배동 11-14 이안용산상가 101동 1층 102호,2000,126.9696399,37.5374509999378,0,0,11:00 - 22:30,4.6,"['프랜차이즈', '피자양식']"
1270,엘노핌피자-본점,서울 관악구 신림동 1515-2 2층,2000,126.93649186492,37.4706950766814,0,0,10:30 - 23:59,4.5,"['치킨', '피자양식']"
1293,오류원,서울 구로구 오류1동 6-17,2000,126.8401812,37.4947705,0,0,영업시간 종료,4.3,"['1인분주문', '중식']"
1302,조이풀,서울 성북구 동소문동4가 129번지 1층,2000,127.011109365637,37.5912497147568,0,0,요기요 서비스 준비중,4.5,"['피자양식', '치킨', '1인분주문']"
1311,우마이,서울 도봉구 방학동 692-12,2000,127.035482,37.6629649,0,0,10:00 - 02:00,3.1,"['야식', '일식돈까스']"
1315,미사랑임실치즈피자,서울 관악구 신림동 493-20 1층,2000,126.917217991,37.4855756854855,0,0,11:00 - 00:50,4.5,"['테이크아웃', '야식', '프랜차이즈', '피자양식']"
1320,금다원-구로점,서울 구로구 고척동 136-6,2000,126.858910544179,37.5020075285887,0,0,10:00 - 20:30,4.2,['중식']
1323,지정환피자-신길점,서울 영등포구 신길동 1116 토마토오피스텔 1층 101호,2000,126.9226693,37.5067261,0,0,요기요 서비스 준비중,4.5,"['피자양식', '프랜차이즈']"
1327,황궁쟁반옛날손짜장,서울 구로구 구로동 497-3,2000,126.882322098484,37.5001008105269,0,0,10:00 - 20:30,4.5,['중식']
1334,지정환피자-잠실점,서울 송파구 삼전동 122-5번지 101호,2000,127.0956341,37.5038205,0,0,11:00 - 22:40,4.6,"['프랜차이즈', '피자양식', '테이크아웃']"
1335,지정환피자-송파가락점,서울 송파구 송파동 174-6,2000,127.11606323378,37.5032093251155,0,0,09:30 - 22:45,4.3,"['치킨', '프랜차이즈', '피자양식', '테이크아웃']"
1390,참찌개탕배달전문점,서울 도봉구 방학동 692-12 1층,2000,127.035463155828,37.6629476696535,0,0,10:00 - 02:00,3.9,"['한식', '야식']"
1396,미쳐버린파닭-상계중계점,서울 노원구 상계동 434-51 1층,2000,127.066925572229,37.6610470547451,0,0,12:04 - 00:50,4.8,"['프랜차이즈', '치킨']"
1422,피자파자,서울 동대문구 전농1동 204-36,2000,127.0559726,37.5786918,0,0,11:00 - 01:00,4.4,"['테이크아웃', '피자양식', '치킨', '1인분주문', '야식']"
1431,세븐피자,서울 성북구 정릉1동 16-449,2000,127.0212876,37.6015857,0,0,요기요 서비스 준비중,4.5,"['피자양식', '1인분주문']"
1432,매니아피자,서울 성북구 정릉동 199-14 1층,2000,127.0132117,37.606907,0,0,12:00 - 23:59,3.9,"['테이크아웃', '피자양식']"
1437,연화산-방배점,서울 서초구 방배동 778-25 우리빌딩 1층,2000,126.986314677058,37.4930375407966,0,0,23:59 - 05:00,4.2,"['중식', '야식']"
1441,김준현의피자헤븐-개포점,서울 강남구 개포동 1212-3 선광빌딩 지상 103호,2000,127.0498694,37.4788662999301,0,0,요기요 서비스 준비중,4.3,"['프랜차이즈', '피자양식']"
1446,정가네한방왕족발보쌈,서울 노원구 하계동 209-2 L씨 빌딩 2층,2000,127.070129009194,37.6394955254731,0,0,12:00 - 00:00,4.0,"['테이크아웃', '족발보쌈']"
1453,인차이나-방배점,서울 서초구 방배동 935-12 지하1층,2000,126.993742305684,37.4858208245521,0,0,11:00 - 20:50,4.5,"['1인분주문', '중식']"
1454,이태리피자,서울 성북구 길음동  1230 2층,2000,127.023068081058,37.6080467061568,0,0,10:00 - 01:00,4.1,['피자양식']
1471,황궁-서초본점,"서울 서초구 서초동 1601-1 브이 샤르망 2층 201,202,203호",2000,127.0145715,37.4861122,0,0,11:20 - 20:50,4.5,['중식']
1472,만리장성-금호옥수약수점,서울 성동구 금호동3가 1392 2층,2000,127.017401923827,37.5484488410629,0,0,요기요 서비스 준비중,4.3,['중식']
1476,빨간모자피자-논현점,서울 강남구 논현동 140-8 논현동빌딩 아라쿠스빌딩 1층,2000,127.0249658,37.5101172999342,0,0,11:00 - 02:00,4.6,"['테이크아웃', '피자양식', '프랜차이즈']"
1504,장군왕족발보쌈,서울 관악구 봉천동 911-25 1층,2000,126.945751900001,37.4831370999307,0,0,16:00 - 03:40,4.5,"['야식', '족발보쌈']"
1516,피자파르마,서울 강북구 미아동 456-3 1층,2000,127.0279075,37.6159794999482,0,0,12:00 - 23:00,3.8,['피자양식']
1517,피자에땅-돈암점,서울 성북구 동소문동4가 42,2000,127.0100694,37.590403,0,0,10:00 - 01:00,4.6,"['프랜차이즈', '테이크아웃', '야식', '피자양식']"
1518,만리성,서울 성북구 상월곡동 25-36,2000,127.04940927854,37.6066238866787,0,0,10:00 - 20:40,4.6,['중식']
1535,진성각,서울 동대문구 이문동 258-39,2000,127.0624849,37.5998901,0,0,10:30 - 20:45,4.4,"['중식', '1인분주문']"
1538,피자글릭-강북점,서울 강북구 번동 443-113 1층,2000,127.026657,37.6351331,0,0,11:00 - 02:30,4.8,"['피자양식', '야식']"
1541,국빈,서울 동대문구 이문동 304-24 1층,2000,127.062714090756,37.5956831894004,0,0,10:00 - 20:50,4.5,['중식']
1551,개화,서울 서초구 방배2동 438-24,2000,126.982415,37.4842628,0,0,11:00 - 20:40,4.0,['중식']
1554,신주래등,서울 동작구 사당동 141-228,2000,126.9793438,37.4855052,0,0,요기요 서비스 준비중,3.9,['중식']
1555,815피자,서울 성북구 정릉1동 16-449,2000,127.0212876,37.6015857,0,0,요기요 서비스 준비중,4.6,"['피자양식', '1인분주문']"
1558,부촌치킨,서울 성북구 정릉2동 107-33형제빌딩1층,2000,127.0133212,37.6022675,0,0,11:40 - 01:30,3.9,"['야식', '치킨']"
1570,원할매족발,서울 강남구 논현동 232-23,2000,127.0369427,37.5162627,0,0,07:00 - 06:59,3.4,"['족발보쌈', '1인분주문', '야식']"
1581,피자에땅-쌍문점,서울 도봉구 쌍문동 568 1층,2000,127.038567096474,37.6579811518607,0,0,요기요 서비스 준비중,4.7,"['프랜차이즈', '피자양식']"
1617,오스테리피자,서울 도봉구 창2동 607-22,2000,127.0401991,37.6434883,0,0,12:00 - 23:55,4.6,"['피자양식', '테이크아웃', '치킨']"
1635,시장피자,서울 강북구 수유동 37-26,2000,127.020439959917,37.6406559372495,0,0,요기요 서비스 준비중,4.6,"['1인분주문', '피자양식', '치킨']"
1677,영구스피자-거여점,서울 송파구 거여동 554,2000,127.1416487,37.4941614,0,0,11:00 - 22:30,4.6,"['테이크아웃', '피자양식', '프랜차이즈']"
1678,유기농도우준스피자-강동점,서울 강동구 길동 99-1 1층 109호,2000,127.1469655,37.5397661999381,0,0,11:00 - 01:00,4.8,"['야식', '피자양식', '치킨']"
1680,동대문엽기떡볶이-고려대점,서울 동대문구 제기동 138-13,2000,127.034373834672,37.5863226778818,0,0,11:00 - 00:30,4.6,"['분식', '야식', '프랜차이즈']"
1686,드림순살치킨파닭,서울 성북구 정릉2동 107-33형제빌딩1층,2000,127.0133212,37.6022675,0,0,11:40 - 01:30,4.6,"['치킨', '야식']"
1711,청량리장충족발,서울 동대문구 청량리동 311,2000,127.044765859627,37.5821373166075,0,0,10:30 - 01:00,4.0,"['야식', '족발보쌈']"
1719,신 안동찜닭-성북점,서울 성북구 종암동 124-64,2000,127.0316186,37.6032891,0,0,요기요 서비스 준비중,2.7,"['야식', '한식']"
1728,하림성-답십리점,서울 동대문구 답십리동  994 답십리한화아파트 201동 1층 15-1호,2000,127.053997007158,37.5669641546403,0,0,10:30 - 20:50,4.3,['중식']
1747,고향집갈비찜갈비탕,서울 성북구 정릉동 1020 우성아파트 종합상가 2-101,2000,127.0156807,37.6010726,0,0,요기요 서비스 준비중,4.3,"['한식', '야식']"
1766,종가집묵은지김치찌개,서울 성북구 정릉동  1020 우성아파트 종합상가 2-101,2000,127.0156807,37.6010726,0,0,요기요 서비스 준비중,4.4,"['야식', '한식']"
1775,피자앤피자,서울 서초구 서초동 1355-8,2000,127.028972,37.485238899931,0,0,12:00 - 23:00,4.1,['피자양식']
1779,하우스콜-구의점,서울 광진구 구의동 28-36 ,2000,127.093429386422,37.5534740279545,0,0,11:30 - 23:00,4.5,"['프랜차이즈', '피자양식', '치킨']"
1781,동해,서울 강남구 개포동 1194-1,2000,127.0479138,37.4749174999296,0,0,06:00 - 05:59,4.3,"['중식', '1인분주문']"
1824,피자글릭,서울 금천구 시흥동 985-8,2000,126.902950919131,37.4473725254204,0,0,요기요 서비스 준비중,4.7,['피자양식']
1838,피자알볼로-상계점,서울 노원구 상계동 169-509,2000,127.0712325,37.6612637,0,0,요기요 서비스 준비중,4.8,"['피자양식', '프랜차이즈']"
1860,영구스피자-봉천점,서울 관악구 청림동 37-2,2000,126.9579982,37.4865311,0,0,11:00 - 00:00,4.5,"['프랜차이즈', '피자양식']"
1880,피자알볼로-방배점,서울 서초구 방배동 836-10,2000,126.9918585,37.490064,0,0,요기요 서비스 준비중,4.7,"['피자양식', '프랜차이즈']"
1886,참나라숯불바베큐-영등포구청역점,서울 영등포구 당산동3가 354 1층,2000,126.896052207562,37.5247306628832,0,0,15:00 - 00:20,4.4,"['치킨', '테이크아웃']"
1904,영구스피자-성수점,서울 성동구 성수동1가 105 1층,2000,127.046738718379,37.5393160809687,0,0,10:40 - 00:00,4.7,"['피자양식', '프랜차이즈']"
1908,네네치킨-창신점,서울 종로구 숭인동 65-12 1층,2000,127.015859432988,37.5755737720432,0,0,요기요 서비스 준비중,4.7,"['치킨', '프랜차이즈']"
1924,원할머니보쌈족발-본점,서울 중구 황학동 1685 1층,2000,127.0230974,37.5696906,0,0,11:30 - 22:00,4.3,"['족발보쌈', '테이크아웃', '한식', '프랜차이즈']"
1932,원할머니보쌈-종로5가점,서울 종로구 종로5가 89-2,2000,127.001378330748,37.5713204481821,0,0,11:00 - 01:00,4.7,"['프랜차이즈', '족발보쌈', '야식']"
1947,BBQ-역삼점,서울 강남구 역삼동 836-26 1층,2000,127.033422946142,37.4922829617857,0,0,12:00 - 23:59,4.4,"['프랜차이즈', '치킨']"
1949,굽네치킨&피자-충무로점,서울 중구 충무로4가 120-3 지상2층 굽네치킨,2000,126.995944,37.5624525,0,0,12:30 - 01:00,4.6,"['프랜차이즈', '치킨', '피자양식', '야식']"
1955,BBQ-효자점,서울 종로구 옥인동 92번지,2000,126.9683667,37.5812798,0,0,13:00 - 23:40,4.5,"['프랜차이즈', '치킨']"
1956,BBQ-안국점,"서울 종로구 원서동 94, 1층",2000,126.9893971,37.5813194,0,0,12:00 - 23:30,4.6,"['프랜차이즈', '치킨', '야식']"
1957,BBQ-대치점,서울특별시 강남구 대치동 922 1층 101호,2000,127.051930749189,37.4988005180441,0,0,11:00 - 23:59,4.3,"['프랜차이즈', '치킨']"
1959,BBQ-경희궁자이점,서울 종로구 무악동 45-304,2000,126.9581063,37.5748528,0,0,12:00 - 23:59,4.5,"['치킨', '프랜차이즈']"
1963,BBQ-옥수점,서울 성동구 옥수동 243,2000,127.0123574,37.5423843,0,0,12:00 - 23:00,4.7,"['프랜차이즈', '치킨']"
1964,BBQ-대학로명륜점,서울 종로구 명륜3가 53 유림회관부속동 20호,2000,126.9954482,37.5855901,0,0,12:00 - 00:00,4.6,"['치킨', '프랜차이즈']"
1965,BBQ-종로6가점,서울 종로구 종로6가 138-1,2000,127.0065356,37.5717449,0,0,요기요 서비스 준비중,4.6,"['치킨', '프랜차이즈']"
1972,취홍-용산점,서울 용산구 원효로1가 39-5 1층,2000,126.9688276,37.5404840999382,0,0,10:00 - 20:50,4.0,"['테이크아웃', '중식']"
1973,BBQ-남산타운점,서울 중구 신당동 844,2000,127.00651073044,37.5475166588492,0,0,11:00 - 01:00,4.5,"['프랜차이즈', '치킨']"
1977,BBQ-남대문점,서울 중구 남창동 60-15,2000,126.976949832238,37.5583001004224,0,0,10:00 - 02:30,4.5,"['치킨', '야식', '프랜차이즈']"
1978,태화장,서울 용산구 서계동 220-3,2000,126.9686582,37.55450179994,0,0,10:30 - 20:30,4.2,['중식']
1981,빨간모자피자-방배점,서울 서초구 방배동 1038 대우프라자 102호,2000,126.9938925,37.4796634999302,0,0,요기요 서비스 준비중,4.8,"['프랜차이즈', '피자양식', '테이크아웃']"
1983,BHC-효창용문점,서울 용산구 용문동 32-27 지상1층,2000,126.9595758,37.5383799,0,0,12:00 - 23:30,4.6,"['프랜차이즈', '치킨']"
1985,빨간모자피자-잠원점,서울 서초구 잠원동 76-2 잠원위브아파트 102호,2000,127.0006579,37.5068189,0,0,요기요 서비스 준비중,4.7,"['프랜차이즈', '피자양식']"
1989,빨간모자피자-교대점,서울 서초구 서초동 1649-16 102호,2000,127.0190507,37.4898469999316,0,0,요기요 서비스 준비중,4.7,"['피자양식', '프랜차이즈']"
1990,BHC-한남점,서울 용산구 한남동 618-2,2000,127.0054315,37.5316934,0,0,14:00 - 22:30,4.6,"['프랜차이즈', '치킨']"
